Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F,Detection Rates Metrics
downtrend,0.95,80,1.43,0.957162534435262,0.9625895316804408,0.9039118457300276,0.9174104683195592,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.43,0.9571625344352616,0.9625895316804408,0.9039118457300276,0.9174104683195592,True Alert Rate
downtrend,0.95,30,1.505,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.505,0.9713774104683194,0.969862258953168,0.8015702479338843,0.7230578512396695,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,1.505,0.9713774104683196,0.969862258953168,0.8264738292011019,0.8028099173553719,True Alert Rate
downtrend,0.95,50,1.505,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.505,0.9680165289256198,0.9647658402203856,0.6729752066115702,0.7063636363636363,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.505,0.9680165289256198,0.9647658402203856,0.6867217630853995,0.74633608815427,True Alert Rate
downtrend,0.95,80,1.505,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,1.505,0.9472176308539944,0.9550137741046832,0.8917630853994489,0.3123691460055096,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.505,0.9472176308539944,0.9550137741046832,0.891763085399449,0.4103305785123967,True Alert Rate
downtrend,0.95,30,1.58,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.58,0.9719559228650136,0.9755371900826446,0.7389807162534435,0.7403030303030302,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,1.58,0.9719559228650138,0.9755371900826446,0.8211019283746557,0.810137741046832,True Alert Rate
downtrend,0.95,50,1.58,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.58,0.9696418732782368,0.968044077134986,0.6394490358126723,0.6907438016528925,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.58,0.9696418732782368,0.9680440771349862,0.7320661157024794,0.7344903581267218,True Alert Rate
downtrend,0.95,80,1.58,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,1.58,0.955206611570248,0.9550413223140496,0.0270798898071625,0.391267217630854,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.58,0.955206611570248,0.9550413223140496,0.6145454545454545,0.4339944903581267,True Alert Rate
downtrend,0.95,30,1.655,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.655,0.972396694214876,0.9744352617079888,0.8271074380165289,0.7326997245179063,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,1.655,0.972396694214876,0.974435261707989,0.8675206611570248,0.8110192837465565,True Alert Rate
downtrend,0.95,50,1.655,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.655,0.9583746556473832,0.9728374655647384,0.6699449035812672,0.6679338842975207,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.655,0.9583746556473828,0.9728374655647384,0.7278512396694214,0.720633608815427,True Alert Rate
downtrend,0.95,80,1.655,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,1.655,0.950633608815427,0.9377685950413224,0.8886776859504132,0.9336914600550964,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.655,0.950633608815427,0.9377685950413224,0.8886776859504132,0.9336914600550964,True Alert Rate
downtrend,0.95,30,1.73,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.73,0.9767217630853994,0.9754545454545456,0.9196694214876032,0.78465564738292,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,1.73,0.9767217630853996,0.9754545454545456,0.9196694214876032,0.8433608815426997,True Alert Rate
downtrend,0.95,50,1.73,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,1.73,0.9519559228650138,0.9664187327823692,0.3684848484848484,0.6584297520661158,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,1.73,0.9519559228650136,0.9664187327823692,0.7384297520661157,0.7004407713498623,True Alert Rate
downtrend,0.95,80,1.73,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,1.73,0.9631404958677688,0.9534986225895318,0.8602754820936639,0.9180716253443524,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,1.73,0.9631404958677686,0.9534986225895316,0.8602754820936639,0.9180716253443526,True Alert Rate
downtrend,0.95,30,1.805,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,1.805,0.974077134986226,0.9754269972451788,0.8586776859504132,0.7772727272727273,Mean True Alert Streaks from Initial Detection
